Average Queue length,Phase,Step,Action,Reward,Total Queue Length
0.075,0.0,0.021,0,0.425,3
0.075,0.6666667,0.022,2,-0.075,3
0.075,0.6666667,0.023,2,-0.075,3
0.15,0.6666667,0.024,2,0.35,6
0.1,0.33333334,0.025,1,-0.1,4
0.1,0.33333334,0.026,1,-0.1,4
0.1,0.6666667,0.027,2,0.4,4
0.1,0.0,0.028,0,-0.1,4
0.1,1.0,0.029,3,-0.1,4
0.1,0.33333334,0.03,1,-0.1,4
0.15,0.33333334,0.031,1,-0.15,6
0.175,1.0,0.032,3,-0.175,7
0.075,0.0,0.033,0,0.425,3
0.075,1.0,0.034,3,-0.075,3
0.125,1.0,0.035,3,-0.125,5
0.075,0.33333334,0.036,1,-0.075,3
0.0,0.0,0.037,0,0.5,0
0.05,0.33333334,0.038,1,-0.05,2
0.025,0.0,0.039,0,0.475,1
0.05,1.0,0.04,3,-0.05,2
0.025,0.0,0.041,0,0.475,1
0.025,1.0,0.042,3,-0.025,1
0.025,0.0,0.043,0,-0.025,1
0.0,0.6666667,0.044,2,0.0,0
0.025,0.6666667,0.045,2,0.475,1
0.125,0.0,0.046,0,0.375,5
0.075,1.0,0.047,3,-0.075,3
0.075,0.0,0.048,0,-0.075,3
0.1,0.33333334,0.049,1,-0.1,4
0.05,0.0,0.05,0,-0.05,2
0.15,1.0,0.051,3,-0.15,6
0.1,0.33333334,0.052,1,0.9,4
0.1,1.0,0.053,3,-0.1,4
0.075,0.6666667,0.054,2,0.925,3
0.075,0.33333334,0.055,1,-0.075,3
0.0,0.33333334,0.056,1,0.0,0
0.0,0.6666667,0.057,2,0.0,0
0.05,0.0,0.058,0,0.45,2
0.075,1.0,0.059,3,-0.075,3
0.1,1.0,0.06,3,0.4,4
0.025,0.6666667,0.061,2,-0.025,1
0.075,0.33333334,0.062,1,-0.075,3
0.0,0.6666667,0.063,2,0.0,0
0.05,0.33333334,0.064,1,0.95,2
0.0,0.0,0.065,0,0.0,0
0.075,0.6666667,0.066,2,-0.075,3
0.1,1.0,0.067,3,-0.1,4
0.025,0.6666667,0.068,2,0.975,1
0.05,1.0,0.069,3,-0.05,2
0.025,0.33333334,0.07,1,-0.025,1
0.0,1.0,0.071,3,0.0,0
0.0,0.6666667,0.072,2,1.0,0
0.025,0.33333334,0.073,1,-0.025,1
0.075,1.0,0.074,3,-0.075,3
0.025,0.6666667,0.075,2,-0.025,1
0.025,1.0,0.076,3,-0.025,1
0.1,0.6666667,0.077,2,-0.1,4
0.05,0.0,0.078,0,-0.05,2
0.075,0.6666667,0.079,2,0.425,3
0.1,0.0,0.08,0,-0.1,4
0.1,0.0,0.081,0,-0.1,4
0.15,0.6666667,0.082,2,0.35,6
0.15,0.0,0.083,0,-0.15,6
0.125,1.0,0.084,3,-0.125,5
0.125,0.33333334,0.085,1,0.375,5
0.1,0.6666667,0.086,2,-0.1,4
0.125,0.0,0.087,0,0.375,5
0.125,1.0,0.088,3,-0.125,5
0.15,0.6666667,0.089,2,-0.15,6
0.1,0.33333334,0.09,1,0.4,4
0.1,1.0,0.091,3,0.4,4
0.1,0.33333334,0.092,1,-0.1,4
0.1,0.0,0.093,0,0.4,4
0.05,1.0,0.094,3,-0.05,2
0.05,0.6666667,0.095,2,-0.05,2
0.125,0.33333334,0.096,1,0.375,5
0.05,0.6666667,0.097,2,-0.05,2
0.05,1.0,0.098,3,-0.05,2
0.05,0.6666667,0.099,2,-0.05,2
0.1,0.33333334,0.1,1,0.9,4
0.125,1.0,0.101,3,-0.125,5
0.1,1.0,0.102,3,-0.1,4
0.15,0.0,0.103,0,0.35,6
0.15,0.33333334,0.104,1,-0.15,6
0.125,0.6666667,0.105,2,-0.125,5
0.15,0.0,0.106,0,0.35,6
0.15,0.33333334,0.107,1,-0.15,6
0.1,0.0,0.108,0,0.4,4
0.15,1.0,0.109,3,-0.15,6
0.175,0.0,0.11,0,-0.175,7
0.2,1.0,0.111,3,-0.2,8
0.125,0.6666667,0.112,2,-0.125,5
0.15,0.33333334,0.113,1,0.35,6
0.125,0.6666667,0.114,2,-0.125,5
0.175,1.0,0.115,3,0.325,7
0.2,0.6666667,0.116,2,-0.2,8
0.25,1.0,0.117,3,0.25,10
0.25,1.0,0.118,3,-0.25,10
0.2,1.0,0.119,3,0.3,8
0.175,1.0,0.12,3,0.325,7
0.15,0.0,0.121,0,-0.15,6
0.2,1.0,0.122,3,-0.2,8
0.1,0.6666667,0.123,2,-0.1,4
0.025,0.6666667,0.124,2,-0.025,1
0.075,0.6666667,0.125,2,0.925,3
0.0,0.6666667,0.126,2,0.0,0
0.0,0.33333334,0.127,1,0.0,0
0.0,0.6666667,0.128,2,0.0,0
0.05,1.0,0.129,3,0.95,2
0.075,1.0,0.13,3,-0.075,3
0.025,0.0,0.131,0,-0.025,1
0.05,1.0,0.132,3,0.45,2
0.0,0.6666667,0.133,2,0.5,0
0.025,1.0,0.134,3,-0.025,1
0.025,0.6666667,0.135,2,-0.025,1
0.1,0.0,0.136,0,0.4,4
0.075,1.0,0.137,3,-0.075,3
0.1,0.0,0.138,0,-0.1,4
0.125,1.0,0.139,3,-0.125,5
0.1,0.0,0.14,0,-0.1,4
0.125,0.0,0.141,0,0.875,5
0.175,0.0,0.142,0,-0.175,7
0.175,0.0,0.143,0,-0.175,7
0.175,1.0,0.144,3,0.325,7
0.175,0.0,0.145,0,0.325,7
0.225,1.0,0.146,3,-0.225,9
0.225,0.0,0.147,0,-0.225,9
0.175,0.6666667,0.148,2,-0.175,7
0.125,0.0,0.149,0,-0.125,5
0.175,0.0,0.15,0,0.325,7
0.125,1.0,0.151,3,-0.125,5
0.175,0.6666667,0.152,2,-0.175,7
0.1,1.0,0.153,3,-0.1,4
0.125,0.0,0.154,0,-0.125,5
0.1,0.6666667,0.155,2,0.4,4
0.125,0.6666667,0.156,2,-0.125,5
0.05,0.6666667,0.157,2,0.45,2
0.05,0.33333334,0.158,1,0.45,2
0.025,0.6666667,0.159,2,-0.025,1
0.1,0.33333334,0.16,1,0.4,4
0.1,1.0,0.161,3,-0.1,4
0.075,0.33333334,0.162,1,-0.075,3
0.05,1.0,0.163,3,-0.05,2
0.075,0.6666667,0.164,2,-0.075,3
0.075,1.0,0.165,3,0.425,3
0.1,0.0,0.166,0,0.4,4
0.125,1.0,0.167,3,-0.125,5
0.15,0.0,0.168,0,-0.15,6
0.15,0.0,0.169,0,-0.15,6
0.125,0.0,0.17,0,0.375,5
0.1,0.33333334,0.171,1,-0.1,4
0.075,0.6666667,0.172,2,-0.075,3
0.125,0.6666667,0.173,2,0.375,5
0.175,1.0,0.174,3,0.325,7
0.175,0.33333334,0.175,1,-0.175,7
0.1,0.33333334,0.176,1,-0.1,4
0.1,1.0,0.177,3,0.4,4
0.125,0.6666667,0.178,2,-0.125,5
0.075,0.6666667,0.179,2,0.425,3
0.05,0.6666667,0.18,2,0.45,2
0.075,0.6666667,0.181,2,-0.075,3
0.15,1.0,0.182,3,-0.15,6
0.075,0.6666667,0.183,2,0.425,3
0.05,1.0,0.184,3,-0.05,2
0.05,0.6666667,0.185,2,-0.05,2
0.15,1.0,0.186,3,0.85,6
0.075,0.6666667,0.187,2,-0.075,3
0.025,0.0,0.188,0,-0.025,1
0.025,1.0,0.189,3,-0.025,1
0.025,0.6666667,0.19,2,0.475,1
0.05,1.0,0.191,3,0.45,2
0.0,0.6666667,0.192,2,0.0,0
0.025,1.0,0.193,3,-0.025,1
0.05,1.0,0.194,3,-0.05,2
0.075,0.33333334,0.195,1,0.425,3
0.025,1.0,0.196,3,0.475,1
0.1,0.0,0.197,0,-0.1,4
0.075,0.33333334,0.198,1,-0.075,3
0.05,0.0,0.199,0,0.45,2
0.05,0.0,0.2,0,-0.05,2
0.075,1.0,0.201,3,0.925,3
0.05,0.6666667,0.202,2,-0.05,2
0.05,1.0,0.203,3,0.45,2
0.075,0.6666667,0.204,2,-0.075,3
0.075,1.0,0.205,3,0.425,3
0.1,0.6666667,0.206,2,0.4,4
0.075,1.0,0.207,3,-0.075,3
0.05,0.6666667,0.208,2,-0.05,2
0.05,1.0,0.209,3,-0.05,2
0.05,0.6666667,0.21,2,0.95,2
0.05,0.33333334,0.211,1,-0.05,2
0.1,1.0,0.212,3,0.4,4
0.0,0.0,0.213,0,0.5,0
0.0,1.0,0.214,3,0.0,0
0.0,0.6666667,0.215,2,0.0,0
0.05,0.33333334,0.216,1,-0.05,2
0.05,1.0,0.217,3,0.45,2
0.0,0.6666667,0.218,2,0.5,0
0.0,0.6666667,0.219,2,0.0,0
0.0,1.0,0.22,3,1.0,0
0.025,0.6666667,0.221,2,0.475,1
0.0,0.6666667,0.222,2,0.0,0
0.025,1.0,0.223,3,0.475,1
0.05,0.6666667,0.224,2,0.45,2
0.05,0.6666667,0.225,2,-0.05,2
0.05,0.6666667,0.226,2,0.45,2
0.075,0.6666667,0.227,2,-0.075,3
0.1,0.0,0.228,0,0.9,4
0.125,1.0,0.229,3,-0.125,5
0.075,0.6666667,0.23,2,-0.075,3
0.125,1.0,0.231,3,-0.125,5
0.075,0.6666667,0.232,2,-0.075,3
0.075,1.0,0.233,3,-0.075,3
0.075,0.6666667,0.234,2,0.425,3
0.05,0.6666667,0.235,2,0.45,2
0.075,0.6666667,0.236,2,-0.075,3
0.1,1.0,0.237,3,0.4,4
0.075,1.0,0.238,3,-0.075,3
0.05,0.6666667,0.239,2,-0.05,2
0.075,1.0,0.24,3,0.425,3
0.05,0.6666667,0.241,2,-0.05,2
0.1,0.6666667,0.242,2,-0.1,4
0.075,0.33333334,0.243,1,0.925,3
0.1,1.0,0.244,3,-0.1,4
0.0,0.6666667,0.245,2,0.0,0
0.1,1.0,0.246,3,0.4,4
0.025,0.33333334,0.247,1,-0.025,1
0.0,0.6666667,0.248,2,0.0,0
0.0,0.6666667,0.249,2,0.5,0
0.0,0.6666667,0.25,2,0.5,0
0.025,1.0,0.251,3,-0.025,1
0.0,0.6666667,0.252,2,0.0,0
0.025,0.33333334,0.253,1,-0.025,1
0.05,1.0,0.254,3,-0.05,2
0.025,1.0,0.255,3,0.975,1
0.025,0.6666667,0.256,2,-0.025,1
0.05,0.0,0.257,0,-0.05,2
0.1,1.0,0.258,3,0.4,4
0.175,0.0,0.259,0,0.325,7
0.1,1.0,0.26,3,-0.1,4
0.125,0.0,0.261,0,0.375,5
0.1,0.0,0.262,0,0.4,4
0.05,0.33333334,0.263,1,-0.05,2
0.1,1.0,0.264,3,0.4,4
0.05,0.0,0.265,0,0.45,2
0.125,1.0,0.266,3,-0.125,5
0.075,0.6666667,0.267,2,-0.075,3
0.075,1.0,0.268,3,-0.075,3
0.1,1.0,0.269,3,0.4,4
0.05,1.0,0.27,3,0.45,2
0.05,1.0,0.271,3,-0.05,2
0.1,0.6666667,0.272,2,0.4,4
0.025,1.0,0.273,3,0.475,1
0.0,0.0,0.274,0,0.0,0
0.05,0.33333334,0.275,1,-0.05,2
0.075,0.33333334,0.276,1,-0.075,3
0.025,0.6666667,0.277,2,-0.025,1
0.025,1.0,0.278,3,0.475,1
0.025,0.6666667,0.279,2,0.475,1
0.025,1.0,0.28,3,0.475,1
0.0,0.6666667,0.281,2,0.0,0
0.025,1.0,0.282,3,-0.025,1
0.05,1.0,0.283,3,0.95,2
0.05,1.0,0.284,3,-0.05,2
0.05,0.6666667,0.285,2,-0.05,2
0.075,1.0,0.286,3,-0.075,3
0.1,0.0,0.287,0,-0.1,4
0.075,1.0,0.288,3,-0.075,3
0.125,0.0,0.289,0,-0.125,5
0.1,1.0,0.29,3,0.4,4
0.1,0.0,0.291,0,0.4,4
0.1,0.0,0.292,0,0.4,4
0.1,0.6666667,0.293,2,-0.1,4
0.125,0.33333334,0.294,1,-0.125,5
0.075,0.0,0.295,0,0.425,3
0.1,1.0,0.296,3,-0.1,4
0.1,0.0,0.297,0,0.4,4
0.15,1.0,0.298,3,-0.15,6
0.15,1.0,0.299,3,0.35,6
0.15,1.0,0.3,3,-0.15,6
0.15,1.0,0.301,3,0.35,6
0.225,1.0,0.302,3,0.275,9
0.125,1.0,0.303,3,-0.125,5
0.075,1.0,0.304,3,-0.075,3
0.125,1.0,0.305,3,-0.125,5
0.125,0.6666667,0.306,2,0.375,5
0.05,0.33333334,0.307,1,-0.05,2
0.025,0.33333334,0.308,1,-0.025,1
0.0,0.6666667,0.309,2,0.5,0
0.025,1.0,0.31,3,-0.025,1
0.0,0.0,0.311,0,0.0,0
0.1,1.0,0.312,3,0.4,4
0.05,1.0,0.313,3,0.45,2
0.0,0.6666667,0.314,2,0.5,0
0.05,1.0,0.315,3,0.45,2
0.075,0.6666667,0.316,2,-0.075,3
0.075,1.0,0.317,3,-0.075,3
0.125,0.0,0.318,0,0.375,5
0.1,1.0,0.319,3,-0.1,4
0.125,0.0,0.32,0,-0.125,5
0.075,0.33333334,0.321,1,-0.075,3
0.05,0.6666667,0.322,2,0.45,2
0.075,0.6666667,0.323,2,-0.075,3
0.15,0.0,0.324,0,-0.15,6
0.2,1.0,0.325,3,0.3,8
0.175,1.0,0.326,3,0.325,7
0.125,0.6666667,0.327,2,-0.125,5
0.125,1.0,0.328,3,0.875,5
0.15,1.0,0.329,3,-0.15,6
0.05,0.6666667,0.33,2,-0.05,2
0.075,1.0,0.331,3,-0.075,3
0.1,0.33333334,0.332,1,0.4,4
0.0,1.0,0.333,3,0.5,0
0.05,0.6666667,0.334,2,-0.05,2
0.025,0.6666667,0.335,2,0.475,1
0.075,0.33333334,0.336,1,-0.075,3
0.05,1.0,0.337,3,-0.05,2
0.025,0.6666667,0.338,2,-0.025,1
0.05,1.0,0.339,3,0.45,2
0.025,0.33333334,0.34,1,-0.025,1
0.05,1.0,0.341,3,0.45,2
0.05,0.6666667,0.342,2,0.45,2
0.05,1.0,0.343,3,-0.05,2
0.075,0.6666667,0.344,2,0.425,3
0.075,1.0,0.345,3,-0.075,3
0.075,0.0,0.346,0,-0.075,3
0.1,1.0,0.347,3,-0.1,4
0.175,0.0,0.348,0,0.325,7
0.075,0.6666667,0.349,2,-0.075,3
0.125,0.0,0.35,0,-0.125,5
0.15,1.0,0.351,3,0.35,6
0.125,0.0,0.352,0,-0.125,5
0.125,0.0,0.353,0,0.375,5
0.125,0.0,0.354,0,-0.125,5
0.125,0.33333334,0.355,1,0.375,5
0.05,1.0,0.356,3,-0.05,2
0.075,0.0,0.357,0,-0.075,3
0.125,1.0,0.358,3,-0.125,5
0.1,0.0,0.359,0,0.4,4
0.075,1.0,0.36,3,0.425,3
0.075,0.6666667,0.361,2,0.425,3
0.175,0.33333334,0.362,1,-0.175,7
0.1,1.0,0.363,3,0.4,4
0.1,0.0,0.364,0,-0.1,4
0.075,0.0,0.365,0,0.425,3
0.15,1.0,0.366,3,-0.15,6
0.075,0.6666667,0.367,2,-0.075,3
0.075,0.6666667,0.368,2,0.425,3
0.075,0.6666667,0.369,2,-0.075,3
0.125,0.0,0.37,0,-0.125,5
0.05,1.0,0.371,3,0.45,2
0.05,0.6666667,0.372,2,0.45,2
0.125,0.33333334,0.373,1,-0.125,5
0.15,1.0,0.374,3,0.35,6
0.125,1.0,0.375,3,-0.125,5
0.175,0.0,0.376,0,0.325,7
0.2,1.0,0.377,3,-0.2,8
0.225,0.0,0.378,0,0.275,9
0.2,0.6666667,0.379,2,-0.2,8
0.25,1.0,0.38,3,-0.25,10
0.3,0.0,0.381,0,-0.3,12
0.3,1.0,0.382,3,-0.3,12
0.3,0.0,0.383,0,-0.3,12
0.3,1.0,0.384,3,0.2,12
0.275,0.0,0.385,0,-0.275,11
0.25,0.0,0.386,0,-0.25,10
0.225,0.33333334,0.387,1,-0.225,9
0.125,0.0,0.388,0,0.375,5
0.075,0.0,0.389,0,-0.075,3
0.075,1.0,0.39,3,-0.075,3
0.075,0.6666667,0.391,2,-0.075,3
0.15,0.0,0.392,0,0.35,6
0.125,1.0,0.393,3,0.375,5
0.175,1.0,0.394,3,0.325,7
0.175,0.6666667,0.395,2,-0.175,7
0.175,0.6666667,0.396,2,0.325,7
0.125,1.0,0.397,3,-0.125,5
0.175,1.0,0.398,3,-0.175,7
0.125,1.0,0.399,3,0.375,5
0.1,1.0,0.4,3,0.4,4
0.075,0.33333334,0.401,1,-0.075,3
0.025,1.0,0.402,3,0.975,1
0.05,0.6666667,0.403,2,-0.05,2
0.075,1.0,0.404,3,-0.075,3
0.125,0.6666667,0.405,2,-0.125,5
0.2,0.0,0.406,0,0.3,8
0.125,1.0,0.407,3,-0.125,5
0.175,0.0,0.408,0,0.325,7
0.2,1.0,0.409,3,-0.2,8
0.225,0.0,0.41,0,0.275,9
0.225,1.0,0.411,3,-0.225,9
0.225,0.0,0.412,0,-0.225,9
0.25,1.0,0.413,3,-0.25,10
0.275,1.0,0.414,3,-0.275,11
0.25,1.0,0.415,3,0.25,10
0.225,1.0,0.416,3,0.275,9
0.25,1.0,0.417,3,-0.25,10
0.25,1.0,0.418,3,-0.25,10
0.225,1.0,0.419,3,0.275,9
0.25,1.0,0.42,3,0.25,10
0.175,1.0,0.421,3,-0.175,7
0.175,0.6666667,0.422,2,0.325,7
0.1,0.6666667,0.423,2,0.4,4
0.125,0.6666667,0.424,2,-0.125,5
0.175,0.33333334,0.425,1,-0.175,7
0.2,1.0,0.426,3,-0.2,8
0.075,1.0,0.427,3,0.925,3
0.1,1.0,0.428,3,-0.1,4
0.025,0.6666667,0.429,2,0.975,1
0.05,0.6666667,0.43,2,-0.05,2
0.025,0.6666667,0.431,2,-0.025,1
0.05,1.0,0.432,3,-0.05,2
0.05,0.0,0.433,0,-0.05,2
0.125,0.6666667,0.434,2,-0.125,5
0.15,0.33333334,0.435,1,-0.15,6
0.1,1.0,0.436,3,-0.1,4
0.075,1.0,0.437,3,0.925,3
0.075,0.0,0.438,0,-0.075,3
0.075,0.6666667,0.439,2,-0.075,3
0.075,0.0,0.44,0,-0.075,3
0.15,0.6666667,0.441,2,0.35,6
0.15,0.0,0.442,0,0.35,6
0.15,0.6666667,0.443,2,-0.15,6
0.125,0.0,0.444,0,0.375,5
0.125,1.0,0.445,3,-0.125,5
0.125,0.6666667,0.446,2,-0.125,5
0.175,0.0,0.447,0,0.325,7
0.15,1.0,0.448,3,-0.15,6
0.175,1.0,0.449,3,0.325,7
0.175,1.0,0.45,3,-0.175,7
0.15,1.0,0.451,3,0.35,6
0.175,0.33333334,0.452,1,-0.175,7
0.075,1.0,0.453,3,0.425,3
0.075,1.0,0.454,3,0.425,3
0.125,0.33333334,0.455,1,-0.125,5
0.1,1.0,0.456,3,-0.1,4
0.025,0.0,0.457,0,-0.025,1
0.025,1.0,0.458,3,-0.025,1
0.0,0.6666667,0.459,2,0.5,0
0.025,0.6666667,0.46,2,-0.025,1
0.05,1.0,0.461,3,-0.05,2
0.05,0.6666667,0.462,2,0.45,2
0.025,1.0,0.463,3,0.475,1
0.025,1.0,0.464,3,0.475,1
0.05,0.6666667,0.465,2,-0.05,2
0.1,1.0,0.466,3,-0.1,4
0.1,0.0,0.467,0,0.4,4
0.075,1.0,0.468,3,0.425,3
0.1,0.0,0.469,0,-0.1,4
0.1,1.0,0.47,3,-0.1,4
0.1,0.0,0.471,0,-0.1,4
0.15,1.0,0.472,3,0.35,6
0.225,0.0,0.473,0,-0.225,9
0.225,0.33333334,0.474,1,0.775,9
0.175,0.6666667,0.475,2,-0.175,7
0.2,0.0,0.476,0,-0.2,8
0.275,0.33333334,0.477,1,0.22499999999999998,11
0.325,0.0,0.478,0,-0.325,13
0.325,1.0,0.479,3,-0.325,13
0.3,0.0,0.48,0,-0.3,12
0.3,0.0,0.481,0,-0.3,12
0.375,1.0,0.482,3,-0.375,15
0.275,0.0,0.483,0,0.22499999999999998,11
0.275,0.0,0.484,0,-0.275,11
0.275,1.0,0.485,3,-0.275,11
0.225,0.6666667,0.486,2,-0.225,9
0.125,0.0,0.487,0,-0.125,5
0.1,0.6666667,0.488,2,0.4,4
0.075,0.0,0.489,0,0.425,3
0.1,1.0,0.49,3,-0.1,4
0.1,0.0,0.491,0,-0.1,4
0.125,1.0,0.492,3,0.375,5
0.1,0.0,0.493,0,-0.1,4
0.125,1.0,0.494,3,0.375,5
0.15,0.0,0.495,0,-0.15,6
0.15,0.6666667,0.496,2,-0.15,6
0.175,0.0,0.497,0,0.325,7
0.175,0.33333334,0.498,1,0.325,7
0.225,0.0,0.499,0,-0.225,9
0.225,1.0,0.5,3,-0.225,9
0.175,0.6666667,0.501,2,0.825,7
0.2,1.0,0.502,3,-0.2,8
0.175,1.0,0.503,3,-0.175,7
0.175,0.6666667,0.504,2,0.325,7
0.15,1.0,0.505,3,-0.15,6
0.15,0.6666667,0.506,2,-0.15,6
0.175,0.0,0.507,0,0.325,7
0.1,1.0,0.508,3,-0.1,4
0.15,0.6666667,0.509,2,0.35,6
0.15,0.0,0.51,0,-0.15,6
0.15,0.6666667,0.511,2,0.35,6
0.225,0.0,0.512,0,-0.225,9
0.2,0.6666667,0.513,2,-0.2,8
0.225,1.0,0.514,3,0.275,9
0.25,1.0,0.515,3,0.25,10
0.275,0.33333334,0.516,1,-0.275,11
0.175,1.0,0.517,3,-0.175,7
0.2,0.0,0.518,0,0.3,8
0.175,1.0,0.519,3,-0.175,7
0.175,0.33333334,0.52,1,0.325,7
0.15,1.0,0.521,3,-0.15,6
0.1,0.0,0.522,0,-0.1,4
0.1,1.0,0.523,3,-0.1,4
0.1,0.0,0.524,0,0.4,4
0.125,0.0,0.525,0,-0.125,5
0.15,0.0,0.526,0,0.35,6
0.175,0.0,0.527,0,-0.175,7
0.225,1.0,0.528,3,0.275,9
0.25,0.0,0.529,0,-0.25,10
0.275,0.33333334,0.53,1,0.22499999999999998,11
0.25,1.0,0.531,3,-0.25,10
0.3,1.0,0.532,3,0.2,12
0.3,1.0,0.533,3,-0.3,12
0.275,1.0,0.534,3,-0.275,11
0.325,1.0,0.535,3,0.175,13
0.275,0.0,0.536,0,-0.275,11
0.225,1.0,0.537,3,0.275,9
0.25,0.0,0.538,0,-0.25,10
0.2,1.0,0.539,3,0.3,8
0.2,0.0,0.54,0,-0.2,8
0.15,1.0,0.541,3,-0.15,6
0.225,0.6666667,0.542,2,-0.225,9
0.125,0.33333334,0.543,1,0.375,5
0.1,0.6666667,0.544,2,-0.1,4
0.15,1.0,0.545,3,-0.15,6
0.125,0.0,0.546,0,0.875,5
0.1,1.0,0.547,3,0.4,4
0.025,0.6666667,0.548,2,-0.025,1
0.075,1.0,0.549,3,-0.075,3
0.15,1.0,0.55,3,-0.15,6
0.15,1.0,0.551,3,0.85,6
0.15,1.0,0.552,3,-0.15,6
0.1,0.6666667,0.553,2,-0.1,4
0.1,1.0,0.554,3,-0.1,4
0.1,0.6666667,0.555,2,0.4,4
0.125,1.0,0.556,3,0.375,5
0.175,0.0,0.557,0,0.325,7
0.1,1.0,0.558,3,-0.1,4
0.15,0.0,0.559,0,-0.15,6
0.15,1.0,0.56,3,-0.15,6
0.175,0.0,0.561,0,0.325,7
0.2,1.0,0.562,3,0.3,8
0.2,0.0,0.563,0,-0.2,8
0.225,0.0,0.564,0,-0.225,9
0.15,1.0,0.565,3,0.85,6
0.15,0.6666667,0.566,2,-0.15,6
0.15,0.0,0.567,0,-0.15,6
0.175,1.0,0.568,3,0.325,7
0.15,0.6666667,0.569,2,0.35,6
0.175,1.0,0.57,3,-0.175,7
0.2,1.0,0.571,3,0.3,8
0.25,1.0,0.572,3,-0.25,10
0.2,1.0,0.573,3,-0.2,8
0.2,1.0,0.574,3,0.3,8
0.25,1.0,0.575,3,-0.25,10
0.225,1.0,0.576,3,0.275,9
0.175,0.33333334,0.577,1,-0.175,7
0.125,1.0,0.578,3,0.375,5
0.1,1.0,0.579,3,-0.1,4
0.05,1.0,0.58,3,-0.05,2
0.05,1.0,0.581,3,-0.05,2
0.025,1.0,0.582,3,0.475,1
0.05,0.33333334,0.583,1,0.45,2
0.05,1.0,0.584,3,-0.05,2
0.075,1.0,0.585,3,0.925,3
0.15,0.33333334,0.586,1,-0.15,6
0.15,0.6666667,0.587,2,-0.15,6
0.1,1.0,0.588,3,-0.1,4
0.175,0.0,0.589,0,0.325,7
0.175,0.6666667,0.59,2,-0.175,7
0.2,0.0,0.591,0,-0.2,8
0.25,0.33333334,0.592,1,0.25,10
0.25,0.0,0.593,0,-0.25,10
0.275,0.33333334,0.594,1,-0.275,11
0.275,0.0,0.595,0,0.22499999999999998,11
0.325,1.0,0.596,3,0.175,13
0.3,0.0,0.597,0,-0.3,12
0.3,1.0,0.598,3,-0.3,12
0.275,0.0,0.599,0,0.22499999999999998,11
0.275,1.0,0.6,3,-0.275,11
0.225,0.0,0.601,0,-0.225,9
0.25,0.0,0.602,0,-0.25,10
0.2,0.33333334,0.603,1,0.3,8
0.225,0.0,0.604,0,-0.225,9
0.175,1.0,0.605,3,0.325,7
0.2,0.6666667,0.606,2,-0.2,8
0.225,1.0,0.607,3,0.275,9
0.15,0.6666667,0.608,2,-0.15,6
0.15,0.6666667,0.609,2,0.35,6
0.175,1.0,0.61,3,-0.175,7
0.15,1.0,0.611,3,-0.15,6
0.15,0.33333334,0.612,1,-0.15,6
0.175,1.0,0.613,3,-0.175,7
0.2,0.33333334,0.614,1,0.3,8
0.125,1.0,0.615,3,-0.125,5
0.125,0.0,0.616,0,0.375,5
0.125,1.0,0.617,3,-0.125,5
0.125,0.0,0.618,0,-0.125,5
0.1,1.0,0.619,3,-0.1,4
0.15,1.0,0.62,3,0.35,6
0.2,1.0,0.621,3,-0.2,8
0.25,1.0,0.622,3,0.25,10
0.25,1.0,0.623,3,0.25,10
0.175,1.0,0.624,3,-0.175,7
0.2,0.33333334,0.625,1,-0.2,8
0.15,1.0,0.626,3,0.85,6
0.1,0.0,0.627,0,0.4,4
0.075,1.0,0.628,3,-0.075,3
0.125,0.0,0.629,0,-0.125,5
0.1,1.0,0.63,3,-0.1,4
0.1,1.0,0.631,3,0.4,4
0.175,1.0,0.632,3,-0.175,7
0.15,1.0,0.633,3,0.85,6
0.15,1.0,0.634,3,-0.15,6
0.1,1.0,0.635,3,-0.1,4
0.175,0.6666667,0.636,2,-0.175,7
0.075,1.0,0.637,3,0.425,3
0.1,1.0,0.638,3,0.4,4
0.075,1.0,0.639,3,-0.075,3
0.075,1.0,0.64,3,0.425,3
0.075,1.0,0.641,3,-0.075,3
0.075,0.6666667,0.642,2,-0.075,3
0.125,1.0,0.643,3,-0.125,5
0.125,1.0,0.644,3,-0.125,5
0.15,1.0,0.645,3,0.35,6
0.175,1.0,0.646,3,0.325,7
0.175,0.33333334,0.647,1,-0.175,7
0.125,1.0,0.648,3,0.875,5
0.175,0.0,0.649,0,-0.175,7
0.125,1.0,0.65,3,0.375,5
0.175,0.0,0.651,0,-0.175,7
0.125,1.0,0.652,3,0.875,5
0.175,0.0,0.653,0,-0.175,7
0.2,0.0,0.654,0,0.3,8
0.2,1.0,0.655,3,-0.2,8
0.175,0.6666667,0.656,2,-0.175,7
0.175,0.33333334,0.657,1,0.325,7
0.175,1.0,0.658,3,-0.175,7
0.2,0.33333334,0.659,1,-0.2,8
0.25,1.0,0.66,3,-0.25,10
0.225,1.0,0.661,3,0.275,9
0.3,1.0,0.662,3,-0.3,12
0.225,1.0,0.663,3,-0.225,9
0.2,0.6666667,0.664,2,0.3,8
0.225,1.0,0.665,3,-0.225,9
0.2,0.6666667,0.666,2,-0.2,8
0.125,0.33333334,0.667,1,-0.125,5
0.125,1.0,0.668,3,0.375,5
0.1,0.6666667,0.669,2,0.4,4
0.05,0.6666667,0.67,2,0.45,2
0.05,0.6666667,0.671,2,-0.05,2
0.075,0.6666667,0.672,2,-0.075,3
0.05,1.0,0.673,3,0.45,2
0.075,0.33333334,0.674,1,0.425,3
0.05,1.0,0.675,3,0.95,2
